H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
191            123            158            155            183            188            168            136            182            150            173            151            145            190            125            177            
176            138            189            155            179            198            161            -              185            -              166            -              -              187            -              175            
185            123            149            187            155            188            163            -              185            -              -              -              -              -              -              -              
198            140            158            169            176            183            168            -              173            -              -              -              -              -              -              -              
191            130            157            145            156            164            129            -              167            -              -              -              -              -              -              -              
194            168            159            -              149            175            153            -              173            -              -              -              -              -              -              -              
168            154            171            -              118            185            168            -              166            -              -              -              -              -              -              -              
185            154            155            -              140            191            164            -              172            -              -              -              -              -              -              -              
177            142            161            -              142            179            160            -              186            -              -              -              -              -              -              -              
165            127            160            -              138            161            162            -              156            -              -              -              -              -              -              -              
96             152            164            -              140            177            190            -              166            -              -              -              -              -              -              -              
189            186            158            -              168            149            153            -              162            -              -              -              -              -              -              -              
194            176            168            -              142            157            141            -              156            -              -              -              -              -              -              -              
140            163            163            -              150            159            171            -              167            -              -              -              -              -              -              -              
162            142            165            -              161            159            148            -              136            -              -              -              -              -              -              -              
193            152            157            -              120            163            200            -              155            -              -              -              -              -              -              -              
121            -              163            -              182            153            135            -              181            -              -              -              -              -              -              -              
186            -              156            -              150            -              162            -              167            -              -              -              -              -              -              -              
138            -              151            -              96             -              189            -              148            -              -              -              -              -              -              -              
153            -              152            -              145            -              181            -              169            -              -              -              -              -              -              -              
178            -              177            -              67             -              143            -              197            -              -              -              -              -              -              -              
175            -              170            -              137            -              144            -              177            -              -              -              -              -              -              -              
109            -              172            -              137            -              164            -              182            -              -              -              -              -              -              -              
167            -              173            -              160            -              164            -              181            -              -              -              -              -              -              -              
145            -              181            -              139            -              -              -              188            -              -              -              -              -              -              -              
123            -              156            -              81             -              -              -              175            -              -              -              -              -              -              -              
143            -              181            -              141            -              -              -              189            -              -              -              -              -              -              -              
130            -              182            -              177            -              -              -              187            -              -              -              -              -              -              -              
174            -              185            -              164            -              -              -              190            -              -              -              -              -              -              -              
127            -              182            -              149            -              -              -              162            -              -              -              -              -              -              -              
140            -              143            -              74             -              -              -              186            -              -              -              -              -              -              -              
141            -              170            -              160            -              -              -              189            -              -              -              -              -              -              -              
159            -              167            -              136            -              -              -              168            -              -              -              -              -              -              -              
140            -              191            -              161            -              -              -              152            -              -              -              -              -              -              -              
157            -              178            -              150            -              -              -              171            -              -              -              -              -              -              -              
206            -              125            -              142            -              -              -              143            -              -              -              -              -              -              -              
177            -              155            -              132            -              -              -              -              -              -              -              -              -              -              -              
151            -              175            -              168            -              -              -              -              -              -              -              -              -              -              -              
153            -              190            -              -              -              -              -              -              -              -              -              -              -              -              -              
167            -              192            -              -              -              -              -              -              -              -              -              -              -              -              -              
96             -              181            -              -              -              -              -              -              -              -              -              -              -              -              -              
159            -              180            -              -              -              -              -              -              -              -              -              -              -              -              -              
152            -              182            -              -              -              -              -              -              -              -              -              -              -              -              -              
153            -              178            -              -              -              -              -              -              -              -              -              -              -              -              -              
86             -              132            -              -              -              -              -              -              -              -              -              -              -              -              -              
90             -              162            -              -              -              -              -              -              -              -              -              -              -              -              -              
127            -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              
118            -              157            -              -              -              -              -              -              -              -              -              -              -              -              -              
149            -              138            -              -              -              -              -              -              -              -              -              -              -              -              -              
174            -              169            -              -              -              -              -              -              -              -              -              -              -              -              -              
153            -              180            -              -              -              -              -              -              -              -              -              -              -              -              -              
166            -              186            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              188            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              172            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              183            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              159            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              184            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              184            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              167            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              184            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              165            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              154            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              161            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              158            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              140            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              143            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              158            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
