H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
9              9              4              15             3              0              7              5              6              0              0              10             3              2              0              3              
3              11             3              10             3              0              9              -              6              -              0              -              -              2              -              3              
6              10             6              10             1              0              7              -              7              -              -              -              -              -              -              -              
10             8              3              5              2              1              8              -              8              -              -              -              -              -              -              -              
6              5              3              11             1              2              3              -              5              -              -              -              -              -              -              -              
5              1              3              -              0              3              3              -              1              -              -              -              -              -              -              -              
3              4              3              -              0              2              6              -              3              -              -              -              -              -              -              -              
6              3              3              -              3              1              3              -              5              -              -              -              -              -              -              -              
3              3              3              -              0              0              3              -              5              -              -              -              -              -              -              -              
3              9              3              -              0              0              3              -              6              -              -              -              -              -              -              -              
3              8              3              -              0              0              6              -              6              -              -              -              -              -              -              -              
10             6              3              -              3              1              3              -              6              -              -              -              -              -              -              -              
7              6              3              -              0              0              3              -              6              -              -              -              -              -              -              -              
2              7              3              -              3              0              4              -              3              -              -              -              -              -              -              -              
4              6              4              -              2              3              3              -              6              -              -              -              -              -              -              -              
7              10             3              -              1              3              4              -              5              -              -              -              -              -              -              -              
3              -              6              -              3              1              3              -              7              -              -              -              -              -              -              -              
4              -              3              -              0              -              3              -              6              -              -              -              -              -              -              -              
3              -              3              -              2              -              4              -              3              -              -              -              -              -              -              -              
4              -              3              -              3              -              3              -              2              -              -              -              -              -              -              -              
3              -              3              -              0              -              3              -              6              -              -              -              -              -              -              -              
3              -              3              -              4              -              5              -              6              -              -              -              -              -              -              -              
12             -              3              -              3              -              4              -              6              -              -              -              -              -              -              -              
7              -              3              -              3              -              3              -              6              -              -              -              -              -              -              -              
3              -              6              -              2              -              -              -              7              -              -              -              -              -              -              -              
8              -              3              -              0              -              -              -              7              -              -              -              -              -              -              -              
3              -              4              -              2              -              -              -              8              -              -              -              -              -              -              -              
11             -              6              -              2              -              -              -              6              -              -              -              -              -              -              -              
6              -              6              -              4              -              -              -              8              -              -              -              -              -              -              -              
6              -              4              -              2              -              -              -              8              -              -              -              -              -              -              -              
9              -              3              -              0              -              -              -              9              -              -              -              -              -              -              -              
8              -              3              -              3              -              -              -              6              -              -              -              -              -              -              -              
2              -              3              -              3              -              -              -              5              -              -              -              -              -              -              -              
3              -              6              -              3              -              -              -              4              -              -              -              -              -              -              -              
6              -              6              -              3              -              -              -              7              -              -              -              -              -              -              -              
13             -              6              -              2              -              -              -              5              -              -              -              -              -              -              -              
4              -              3              -              0              -              -              -              -              -              -              -              -              -              -              -              
5              -              3              -              0              -              -              -              -              -              -              -              -              -              -              -              
9              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
5              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
5              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
4              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
